id;NU_ANO_CENSO;CO_IES;CO_CURSO;TP_TURNO;TP_GRAU_ACADEMICO;TP_MODALIDADE_ENSINO;ID_ALUNO;CO_ALUNO_CURSO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;NU_IDADE;TP_NACIONALIDADE;IN_DEFICIENCIA;TP_SITUACAO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;DT_INGRESSO_CURSO;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_EGRESSO;IN_RESERVA_VAGAS;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;ATIV_EXTRA;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;NU_ANO_INGRESSO;TP_COR_RACA_AGRUP;TIPO_INGRESSO;DT_NASCIMENTO;SEMESTRE_INGRESSO;ANO_SEMESTRE_INGRESSO;TP_SITUACAO_AGRUP;NU_CARGA_HORARIA;NO_CURSO;IDADE_INGRESSO;SEMESTRE_CONCLUSAO;DT_CONCLUSAO;TEMP_SEMEST_ATE_FORMAT;TEMP_SEMEST_Cursando;TEMPOS;IN_CENSURA;AREA_INGRESSO;NU_CARGA_HORARIA_NOVA;PCT_INTEG;PCT_INTEG_INTERV;INTEG_SEMEST;IN_EVASAO;TP_SITUACAO_NOVA;INGRESSO_ENEM;TEMP_SEMEST_Cursando_retido;TP_SITUACAO_NEW;EVENTOS_COD;CENSURA;status_cens;RESERVA_ESCOLA
11;2019;578;13281;Integral;Bacharelado;1;3F5C7764F9B4D892F786F9986770C640;44304164;Parda;Masculino;1995;5;8;24;Brasileira;Não;matrícula trancada;3006;408;01/01/2015;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2015;Preta, Parda e Indígena;Enem;08/05/1995;1º semestre;2015,1;matrícula trancada;3006;Estatística;20;Não concluinte;Não concluinte;NA;10;10;0;Area 1;3006;13,57;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;SemReserva/privada
12;2019;578;13281;Integral;Bacharelado;1;ABBE9E6C8C2C2031D8F404DC87058F06;44457352;Preta;Masculino;1996;8;3;23;Brasileira;Não;formado;3006;3058;01/01/2015;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Sim;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Sim;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Sim;Pública;Situação de matrícula;Situação de concluinte;Situação diferente de ingresso total;2015;Preta, Parda e Indígena;Enem;03/08/1996;1º semestre;2015,1;formado;3006;Estatística;18;2º semestre;01/01/2020;10;NA;10;1;Area 1;3006;101,73;(100,199.7];8;NA;formado;1;NA;Formado;1;1;1;Reserva/pública
13;2019;578;13281;Integral;Bacharelado;1;0E4DD4BD429B92804106C0658C7AB78D;44468332;Parda;Masculino;1969;12;17;50;Brasileira;Não;matrícula trancada;3006;646;01/01/2015;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2015;Preta, Parda e Indígena;Enem;17/12/1969;1º semestre;2015,1;matrícula trancada;3006;Estatística;45;Não concluinte;Não concluinte;NA;10;10;0;Area 1;3006;21,49;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;Reserva/pública
14;2019;578;13281;Integral;Bacharelado;1;16A7EBB039AF147D8ED42F717B82FFED;41968283;Parda;Masculino;1985;6;9;34;Brasileira;Não;matrícula trancada;3006;0;01/01/2017;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Preta, Parda e Indígena;Enem;09/06/1985;1º semestre;2017,1;matrícula trancada;3006;Estatística;32;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3006;0;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;Reserva/pública
15;2019;578;13281;Integral;Bacharelado;1;50A0795E2BADF21E632F05B742135E79;44364418;Preta;Feminino;1997;8;31;22;Brasileira;Não;formado;3006;3066;01/01/2016;Não;Sim;Não;Não;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Sim;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Sim;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Sim;Pública;Situação de matrícula;Situação de concluinte;Situação diferente de ingresso total;2016;Preta, Parda e Indígena;Enem;31/08/1997;1º semestre;2016,1;formado;3006;Estatística;18;2º semestre;01/01/2020;8;NA;8;1;Area 1;3006;102;(100,199.7];8;NA;formado;1;NA;Formado;1;1;1;Reserva/pública
16;2019;578;13281;Integral;Bacharelado;1;54F28ABC34BF4CCF74E34DB98681D653;44364084;Parda;Masculino;1998;4;13;21;Brasileira;Não;Desvinculado do curso;3006;68;01/01/2017;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Preta, Parda e Indígena;Enem;13/04/1998;1º semestre;2017,1;evadido;3006;Estatística;19;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3006;2,26;[0,25];8;NA;Desvinculado do curso ou Transferido para outro curso da UFBA;1;NA;Evadido;2;1;1;SemReserva/privada
17;2019;578;13281;Integral;Bacharelado;1;DB595BA98751A07B157FC7B3A8545F95;44460280;Preta;Feminino;2000;3;11;19;Brasileira;Não;matrícula trancada;2598;0;01/01/2019;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação de ingresso total;2019;Preta, Parda e Indígena;Enem;11/03/2000;1º semestre;2019,1;matrícula trancada;3006;Estatística;19;Não concluinte;Não concluinte;NA;2;2;0;Area 1;3006;0;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;Reserva/pública
18;2019;578;13281;Integral;Bacharelado;1;341393DF2CFEA6AA5C75D9C6359A9B1D;44363351;Parda;Masculino;1996;4;25;23;Brasileira;Não;matrícula trancada;3006;340;01/01/2017;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Sim;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Não, aluno possui outro tipo de atividade extracurricular;Sim;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Sim;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Preta, Parda e Indígena;Enem;25/04/1996;1º semestre;2017,1;matrícula trancada;3006;Estatística;21;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3006;11,31;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;Reserva/pública
19;2019;578;13281;Integral;Bacharelado;1;FC81F9CDF2690A2BE3B0DF0BDAD707EE;44467527;Parda;Feminino;1999;3;14;20;Brasileira;Não;Desvinculado do curso;3006;238;01/01/2017;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2017;Preta, Parda e Indígena;Enem;14/03/1999;1º semestre;2017,1;evadido;3006;Estatística;18;Não concluinte;Não concluinte;NA;6;6;0;Area 1;3006;7,92;[0,25];8;NA;Desvinculado do curso ou Transferido para outro curso da UFBA;1;NA;Evadido;2;1;1;Reserva/pública
20;2019;578;13281;Integral;Bacharelado;1;1AE6FB23D7336CC31DEC6709B37ECE1F;44542194;Parda;Masculino;1998;3;7;21;Brasileira;Não;matrícula trancada;3006;0;01/01/2018;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2018;Preta, Parda e Indígena;Enem;07/03/1998;1º semestre;2018,1;matrícula trancada;3006;Estatística;20;Não concluinte;Não concluinte;NA;4;4;0;Area 1;3006;0;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;Reserva/pública
21;2019;578;13281;Integral;Bacharelado;1;30EDBC4EF049B569DC3B18D83ADCDDCA;44458740;Não declarou;Masculino;2000;2;6;19;Brasileira;Não;matrícula trancada;3006;0;01/01/2018;Não;Sim;Não;Não;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2018;Não declarou;Enem;06/02/2000;1º semestre;2018,1;matrícula trancada;3006;Estatística;18;Não concluinte;Não concluinte;NA;4;4;0;Area 1;3006;0;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;Reserva/pública
22;2019;578;13281;Integral;Bacharelado;1;4CD72E9B27B8B46B51709421C2DB0131;44296492;Branca;Masculino;2000;7;12;19;Brasileira;Não;matrícula trancada;3006;187;01/01/2018;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação diferente de matrícula;Situação diferente de concluinte;Situação diferente de ingresso total;2018;Branca e Amarela;Enem;12/07/2000;1º semestre;2018,1;matrícula trancada;3006;Estatística;17;Não concluinte;Não concluinte;NA;4;4;0;Area 1;3006;6,22;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;SemReserva/privada
23;2019;578;13281;Integral;Bacharelado;1;6DA8101C362BC46141C6A384A0486D4E;44355548;Não declarou;Masculino;2001;1;12;18;Brasileira;Não;Desvinculado do curso;2598;0;01/01/2019;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação diferente de matrícula;Situação diferente de concluinte;Situação de ingresso total;2019;Não declarou;Enem;12/01/2001;1º semestre;2019,1;evadido;3006;Estatística;18;Não concluinte;Não concluinte;NA;2;2;0;Area 1;3006;0;[0,25];8;NA;Desvinculado do curso ou Transferido para outro curso da UFBA;1;NA;Evadido;2;1;1;SemReserva/privada
24;2019;578;13281;Integral;Bacharelado;1;CC2607072D874DFE0A65C84D75DAAF8D;44462255;Parda;Feminino;2000;2;17;19;Brasileira;Não;matrícula trancada;2598;0;01/01/2019;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação de ingresso total;2019;Preta, Parda e Indígena;Enem;17/02/2000;1º semestre;2019,1;matrícula trancada;3006;Estatística;19;Não concluinte;Não concluinte;NA;2;2;0;Area 1;3006;0;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;Reserva/pública
25;2019;578;13281;Integral;Bacharelado;1;FF83242238DC721553D399865589F890;44462263;Parda;Feminino;2001;4;18;18;Brasileira;Não;matrícula trancada;2598;0;01/01/2019;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação diferente de matrícula;Situação diferente de concluinte;Situação de ingresso total;2019;Preta, Parda e Indígena;Enem;18/04/2001;1º semestre;2019,1;matrícula trancada;3006;Estatística;18;Não concluinte;Não concluinte;NA;2;2;0;Area 1;3006;0;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;SemReserva/privada
26;2019;578;13281;Integral;Bacharelado;1;AE156D0B58B2EFE5AB86595ACB76B877;44462338;Preta;Masculino;2000;10;24;19;Brasileira;Não;Desvinculado do curso;2598;0;01/01/2019;Não;Sim;Não;Não;Sim;Sim;Não, aluno possui outro tipo de reserva de vagas;Sim;Não, aluno possui outro tipo de reserva de vagas;Não, aluno possui outro tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Pública;Situação diferente de matrícula;Situação diferente de concluinte;Situação de ingresso total;2019;Preta, Parda e Indígena;Enem;24/10/2000;1º semestre;2019,1;evadido;3006;Estatística;18;Não concluinte;Não concluinte;NA;2;2;0;Area 1;3006;0;[0,25];8;NA;Desvinculado do curso ou Transferido para outro curso da UFBA;1;NA;Evadido;2;1;1;Reserva/pública
27;2019;578;13281;Integral;Bacharelado;1;CFDC2ECD47E19F78A3D6732252172CFF;44464493;Não declarou;Feminino;1972;9;21;47;Brasileira;Não;Desvinculado do curso;2598;0;01/01/2019;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação diferente de matrícula;Situação diferente de concluinte;Situação de ingresso total;2019;Não declarou;Enem;21/09/1972;1º semestre;2019,1;evadido;3006;Estatística;46;Não concluinte;Não concluinte;NA;2;2;0;Area 1;3006;0;[0,25];8;NA;Desvinculado do curso ou Transferido para outro curso da UFBA;1;NA;Evadido;2;1;1;SemReserva/privada
28;2019;578;13281;Integral;Bacharelado;1;EE703FCF966AABE53D47EB3AD4934BEE;44570302;Branca;Masculino;2001;6;28;18;Brasileira;Não;matrícula trancada;2598;68;01/01/2019;Não;Sim;Não;Não;Não;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Aluno não possui qualquer tipo de reserva de vagas;Não;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Aluno não possui qualquer tipo de apoio social;Não;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não possui qualquer tipo de atividade extracurricular;Aluno não faz atividade extracurricular de estágio;Aluno não faz atividade extracurricular de extensão;Aluno não faz atividade extracurricular de monitoria;Aluno não faz atividade extracurricular de pesquisa;Privada;Situação diferente de matrícula;Situação diferente de concluinte;Situação de ingresso total;2019;Branca e Amarela;Enem;28/06/2001;1º semestre;2019,1;matrícula trancada;3006;Estatística;18;Não concluinte;Não concluinte;NA;2;2;0;Area 1;3006;2,26;[0,25];8;NA;matrícula trancada;1;NA;Matrícula trancada;4;1;1;SemReserva/privada
